batch_name,sample_index,zeta,wn_scale,wn,noise_std,iae,ise,peak_abs_error,mean_abs_error,shadow_horizon_eps_0_02,shadow_mass_l1,slow_band_deficit_0_05,step_settling_time_2pct
wide_jitter_noisy,5,0.2,1.1331628487677727,1.1331628487677727,0.08,9.695819770612399,0.9824986836654899,0.333731106999535,0.06463295380568923,18.52731591448931,3.2248949156625666,5.188498294802317e-06,17.289661207650955
wide_jitter_noisy,6,0.2,0.9286261906580395,0.9286261906580395,0.08,9.753085146921547,0.9876514594236533,0.2930515950943131,0.06501815737513487,22.596574571821478,3.224914059293532,7.761163766744729e-06,21.096387048381047
wide_jitter_noisy,7,0.2,0.9864976145459788,0.9864976145459788,0.08,9.871052048615722,1.005394702080138,0.29211660895931146,0.06580335894520907,21.2839104888111,3.224921870828908,6.866409605287782e-06,19.85873234154269
wide_jitter_noisy,8,0.2,1.1883842700743383,1.1883842700743383,0.08,9.757013781968709,0.993125739082511,0.34366765856967696,0.06505255036657237,17.664708088511063,3.224894612189002,4.713506121136748e-06,16.483310413801725
wide_jitter_noisy,9,0.2,1.0119891177040095,1.0119891177040095,0.08,9.911665799746334,1.025384088464662,0.3365857100490901,0.06608051658676257,20.740092511563944,3.2248739052034967,6.52084814944899e-06,19.352419052381546
wide_jitter_noisy,10,0.2,1.0184580217413133,1.0184580217413133,0.08,9.733413094419115,0.9959917719574283,0.37793049122579647,0.06488221186440703,20.608826103262906,3.224905342848924,6.43732069165077e-06,19.239904988123513
wide_jitter_noisy,11,0.2,1.0021898685325255,1.0021898685325255,0.08,9.779476963752588,1.0109023990607338,0.31303486209651865,0.06519311006491395,20.946368296037004,3.2249249030455363,6.6505203235423665e-06,19.558694836854606
wide_jitter_noisy,12,0.2,1.0571189184385306,1.0571189184385306,0.08,9.798117612924628,0.9977114367683289,0.31004500156035686,0.06531795804636464,19.85873234154269,3.224919161572006,5.970123249154141e-06,18.52731591448931
wide_jitter_noisy,13,0.2,0.9394394094665252,0.9394394094665252,0.08,9.78111700650044,1.0039559069413937,0.31392062235726215,0.06520468697049449,22.352794099262407,3.224863029973744,7.58111603748442e-06,20.852606575821977
wide_jitter_noisy,14,0.2,0.9352649501931001,0.9352649501931001,0.08,9.940611867226067,1.0283587004645713,0.32468766690165207,0.06627123763589861,22.44655581947743,3.2249208349293323,7.649870619374265e-06,20.946368296037004
wide_jitter_noisy,15,0.2,1.029135136374179,1.029135136374179,0.08,9.803441754103115,1.0036487138587393,0.30672761606695903,0.06536337599872194,20.402550318789846,3.2249114383281205,6.302937549835605e-06,19.033629203650456
wide_jitter_noisy,16,0.2,1.0052234040602583,1.0052234040602583,0.08,9.859487282167686,1.0221719533458191,0.31209405958257186,0.065726937053168,20.890111263907986,3.2249012074464494,6.609966076000445e-06,19.483685460682583
