environment_name,mode,level,trial_index,zeta,noise_std,wn_scale,wn,shadow_mass_l2,occupancy_proxy_l2,true_iae,excess_true_iae_over_clean
command_heavy,command,heavy,39,0.25,0.1,0.9386350403151148,0.9386350403151148,0.9386350403151148,0.00938635040315115,3.462041171867608,1.2287970149595995
command_heavy,command,heavy,0,0.3,0.1,1.1784389488198053,1.1784389488198053,0.9820324573498378,0.009820324573498379,3.7855203636019708,1.1116361718347347
command_heavy,command,heavy,1,0.3,0.1,0.9230378472884913,0.9230378472884913,0.7691982060737428,0.007691982060737429,3.3853314645803696,0.7114472728131336
command_heavy,command,heavy,2,0.3,0.1,0.9982816947647641,0.9982816947647641,0.8319014123039702,0.008319014123039703,3.539384479861315,0.8655002880940792
command_heavy,command,heavy,3,0.3,0.1,0.9773351858556337,0.9773351858556337,0.8144459882130282,0.008144459882130283,3.8310242011012487,1.1571400093340127
command_heavy,command,heavy,4,0.3,0.1,0.8017683292332285,0.8017683292332285,0.6681402743610237,0.006681402743610239,3.523385263588098,0.8495010718208618
command_heavy,command,heavy,5,0.3,0.1,1.1454327678163017,1.1454327678163017,0.9545273065135848,0.00954527306513585,3.209139422084429,0.5352552303171931
command_heavy,command,heavy,6,0.3,0.1,1.094681991574967,1.094681991574967,0.9122349929791392,0.009122349929791395,3.277241778783604,0.6033575870163679
command_heavy,command,heavy,7,0.3,0.1,0.8695999564053541,0.8695999564053541,0.7246666303377951,0.007246666303377953,3.8924579776894506,1.2185737859222145
command_heavy,command,heavy,8,0.3,0.1,0.947016254546195,0.947016254546195,0.7891802121218292,0.007891802121218294,3.716854916102077,1.042970724334841
command_heavy,command,heavy,9,0.3,0.1,1.1861999032188117,1.1861999032188117,0.9884999193490098,0.009884999193490101,3.141685921938066,0.46780173017083015
command_heavy,command,heavy,10,0.3,0.1,0.994336127193306,0.994336127193306,0.828613439327755,0.008286134393277552,3.675309199680545,1.001425007913309
command_heavy,command,heavy,11,0.3,0.1,0.9779031370136622,0.9779031370136622,0.8149192808447185,0.008149192808447187,3.567961417922002,0.8940772261547658
command_heavy,command,heavy,12,0.3,0.1,0.9092645895846473,0.9092645895846473,0.7577204913205394,0.0075772049132053956,3.5516513315190057,0.8777671397517697
command_heavy,command,heavy,13,0.3,0.1,0.8724488954243695,0.8724488954243695,0.7270407461869747,0.007270407461869748,3.685851583398717,1.0119673916314809
command_heavy,command,heavy,14,0.3,0.1,0.9577972061624944,0.9577972061624944,0.7981643384687453,0.007981643384687456,3.3903209351361583,0.7164367433689223
